,Stock Symbol,Week Number,Alpha,Beta,R-Squared,Res Std. Error,Stock Weekly Return
60,A2A.MI,420,-0.0005370978708987529,0.5794195077822248,0.2385815304888712,0.005414434176080875,-0.0003089747139804998
61,A2A.MI,427,9.828052295334731e-05,0.5624954104141486,0.2358249048171691,0.005357600178696697,0.00018729728821879985
62,A2A.MI,434,8.019714740429319e-05,0.5575254071855122,0.23138051728061382,0.005331679492976641,0.0141969709352703
63,A2A.MI,441,0.0004333396598220166,0.735359819792476,0.26764240612780876,0.007238773609743284,-0.0221772629611726
64,A2A.MI,448,1.3709063996476318e-05,0.5402087610765169,0.22090728952474392,0.0049652521619799606,-0.0004300506981356001
65,A2A.MI,455,0.00018796879002592375,0.5304835838481302,0.19121896198153432,0.0044805687967719166,-0.004909999661579001
66,A2A.MI,462,0.00028771051049030714,0.5440230511127343,0.19066893093134163,0.004677209910204868,-0.0012571427027850985
67,A2A.MI,469,0.0002722612139663852,0.5358458362475559,0.1867572237877707,0.00460984981355609,0.004518720333424499
68,A2A.MI,476,8.787157285723582e-05,0.5512738452779402,0.19813645976777083,0.0048226335113269216,0.014456887181350301
69,A2A.MI,483,-0.0003000544057075363,0.5197683186210051,0.16837077902997877,0.00443727149341477,0.0053647540108298
70,A2A.MI,490,2.9936064902599794e-05,0.5431414236067381,0.18669655224817527,0.0047993954429932165,-0.0059756649315488
71,A2A.MI,497,0.00030482362762987675,0.5243561988375828,0.179758387326022,0.004608494923798504,-0.0106899534015585
72,A2A.MI,504,0.0005819829757251255,0.521866945241837,0.17770199287346322,0.00458898006867102,-0.0040110750410597
73,A2A.MI,511,0.0008654865615923623,0.5132334472839479,0.16997755320345775,0.004405930288355498,0.0242347834044025
74,A2A.MI,518,0.000471953312485063,0.7030128480792142,0.24118927550666835,0.006438934870209485,-0.2271315979808404
75,A2A.MI,525,0.0005572330164760285,0.4667817464848959,0.1523386787845027,0.003961945986135598,0.1943810033292482
76,A2A.MI,532,0.0008231229773056265,0.37843995397262775,0.10714313373047568,0.0024418868051621252,0.004870275013756101
77,A2A.MI,539,0.0008602746470803373,0.35150394151989395,0.11060897662172242,0.0025123724817610604,0.0264349737624247
78,A2A.MI,546,0.00013033175150935537,0.44575067633700527,0.14801897170137057,0.004561754380956191,-0.0243451297002702
79,A2A.MI,553,-0.0021936022302948546,0.08984618944350439,0.0065577125522481294,0.0006271104843665332,0.018634333603135
80,A2A.MI,560,-0.0025188483750003088,0.002094688020298316,3.904714204860937e-06,3.940953541975434e-07,-0.0336250763656491
81,A2A.MI,567,-0.0019758720031973964,0.023303353233645324,0.00045221001535522554,5.015719461579082e-05,0.0608447384706597
82,A2A.MI,574,-0.0015703766063551489,0.0033600717727866325,9.626967979459167e-06,1.0957484287560382e-06,9.31675569741039e-05
83,A2A.MI,581,-0.0015474046198970968,-4.748266570622772e-05,1.9327640599087204e-09,2.213924599203665e-10,-0.0401053564539324
84,A2A.MI,588,-0.0013960979020602579,-0.02021915272494615,0.00035859389763515104,4.1164721796368986e-05,0.007123867452524199
85,A2A.MI,595,0.00041334009654430705,0.7351375844989146,0.2545448419915657,0.007279785266638812,0.012599431843039799
86,A2A.MI,602,-0.0012664027234138779,-0.04231848645678472,0.0015332462341298703,0.0001795723655165643,-0.0044139628209586
87,A2A.MI,609,-0.0016694723433059132,-0.044400191372983795,0.0016689336540586241,0.0002004693211077463,0.0155279338861474
88,A2A.MI,616,-0.0010916180963876602,-0.03912220780544216,0.001292010304246749,0.00015971925918098484,-0.0114195827968264
89,A2A.MI,623,-0.001627624918323421,-0.037515904947234086,0.0011934923159953037,0.00015130945082206249,0.008490054934607702
90,A2A.MI,630,-0.0013623246363608926,-0.03327817951400925,0.0009491034334152548,0.00012102684391618324,-0.0305521073032975
91,A2A.MI,637,-0.0015530989448982065,-0.03733379822382009,0.001182338186581311,0.00015282195660829,-0.005894555324207899
92,A2A.MI,644,-0.0016822187354870398,-0.03981676727915645,0.0013485289207986195,0.00017518663028232018,0.0343516342249704
93,A2A.MI,651,-0.0018219948254700282,-0.04532092937134501,0.0017659371445069016,0.0002273987569220981,-0.043745282616865
94,A2A.MI,658,-0.002218885475320636,-0.04030730411088221,0.0013803581254685504,0.00018213756624133048,0.0223875467989041
95,A2A.MI,665,-0.0016484403190464487,-0.02889182196058298,0.0007112118565593128,9.469589933838729e-05,0.0040946270251788
96,A2A.MI,672,1.0659813819904039e-05,0.7850397628915587,0.2903589713161311,0.008876380954112799,-0.0032049536928444996
97,A2A.MI,679,-0.0014445263187115387,-0.029748345756145107,0.0007605100914880314,0.00010029411032130842,-0.0451382799880225
98,A2A.MI,686,-0.0016891531532023944,-0.029283275900297757,0.0007368470214089706,9.738608043360908e-05,0.031143222605905303
99,A2A.MI,693,-0.0017368007520822686,-0.03725149343496132,0.001203345784145271,0.00015931843986882743,0.0033387605771008997
100,A2A.MI,700,-0.0016655287275041922,-0.03019976071666918,0.0007917754695304646,0.000105803795070053,0.0503161778791021
101,A2A.MI,707,-0.0018808867690800236,-0.036105422544493,0.0011224960566665887,0.00015191299771291633,-0.0472043006659935
102,A2A.MI,714,-0.002144115129409501,-0.03457834392938279,0.0010252151719275515,0.0001380070908823805,0.0094472197214039
103,A2A.MI,721,-0.0026217934356315324,-0.0470511911382748,0.001901274091735905,0.0002546497260624281,0.0060315040601873005
104,A2A.MI,728,-0.003069365939159529,-0.04573415570342515,0.0017990558492261277,0.00024529701181350005,-0.0137198195865274
105,A2A.MI,735,-0.0023520814150880852,-0.04174904904206664,0.0015425982790111537,0.00020733944088285883,0.038234185037982996
106,A2A.MI,742,-0.0014756179101692063,-0.060296997885057824,0.00313256417398855,0.0004206515181007786,-0.05295533292425279
107,A2A.MI,749,-0.0004231738638628637,0.7616340795320822,0.2761010506311361,0.007544721333345217,-0.0032556869114358997
108,A2A.MI,756,7.924671585054198e-05,0.789652386289305,0.3116786721042808,0.010082730905573503,0.034185060853865495
109,A2A.MI,763,0.0013786180629721384,-0.022066642809570006,0.00040968139386987623,2.7647705180086635e-05,0.016568190942957202
110,A2A.MI,770,0.0008573828248852192,-0.003209587087993968,8.294713752632354e-06,5.026590875131798e-07,-0.011647967875243602
111,A2A.MI,777,0.0004791920629213786,0.01457027402308432,0.0001658723337114587,9.409663098203236e-06,-0.0102080484619061
112,A2A.MI,784,0.00030838704476235065,0.016587800507105323,0.0002059397243459049,1.1620990163621614e-05,-0.0048272353762153
113,A2A.MI,791,0.0003729008370449067,0.0034396051689381552,8.471691817169003e-06,4.6981551644204034e-07,0.010653199121832099
114,A2A.MI,798,0.0006957323628947584,0.01831427129181843,0.00022207728582024355,1.2412812822160113e-05,-0.0135316388631825
115,A2A.MI,805,0.0005024382421843631,0.030208588820254154,0.0006117669135424775,3.283291622428047e-05,0.0040509681180669
116,A2A.MI,812,0.0008489435733747831,0.07934212971575556,0.004245214797730434,0.00022485663463895494,-0.0218235829886559
117,A2A.MI,819,0.00046941291131136204,0.08776130559972285,0.004938750355463983,0.0002577575379828223,0.0210691551805749
118,A2A.MI,826,0.0004914307508632799,0.053804383402683245,0.001810582402630101,8.698147881645163e-05,-0.0043524220860101
119,A2A.MI,833,5.585567792498367e-05,0.8319413493274539,0.35823857998661657,0.012251398491833505,0.0197925805267992
120,A2A.MI,840,0.000748671788926525,0.07022412243876544,0.0030258877212729907,0.00014434708968229237,-0.0171760717656987
121,A2A.MI,847,0.0007347773350163273,0.0854583561830641,0.004289837597627577,0.00020483927232137905,-0.0062871213051777005
122,A2A.MI,854,0.0011939812879350458,0.11521103136941116,0.0075550176674827885,0.0003588359870287522,-0.0336214314950926
123,A2A.MI,861,0.0011089650003171087,0.10023726541358888,0.0057854811192600275,0.0002668062459252607,0.0002341808841187995
124,A2A.MI,868,0.0012098313018536954,0.07479282445617638,0.0033349243454092736,0.00014392795664690955,0.057188079090943394
125,A2A.MI,875,0.0012229015523279787,0.04282527691094254,0.001065662582316218,4.522805703942312e-05,-0.010335489948890199
126,A2A.MI,882,0.0014100533489465523,0.041369567543583036,0.0009990153064235452,4.265699485718477e-05,-0.0013993237707423
127,A2A.MI,889,0.0018285691911150322,0.035813232650476416,0.0007470484756328943,3.1599019306986775e-05,-0.009251379857869401
128,A2A.MI,896,0.0016832732570918798,0.07349053269890699,0.003023234536983388,0.00012812003860519783,0.019637814266974002
129,A2A.MI,903,0.0020618115305684557,0.04851833450555593,0.0012588158849915487,5.1545769425231924e-05,-0.059408049769348104
130,A2A.MI,910,0.0002704961932805801,0.8305493642334738,0.36119507929903094,0.012551135702575343,0.024136738087900497
131,A2A.MI,917,0.0019483950600888253,0.0722032193226902,0.0028631717600945406,0.000112814359300141,0.0395656861122552
132,A2A.MI,924,0.0018946997917662827,0.07168413457021813,0.002850416188347582,0.00011283304809071859,-0.012613325212717299
133,A2A.MI,931,0.0021903184484716584,0.03842767094876602,0.000804218945349211,3.169678076284099e-05,-0.0190462735459605
134,A2A.MI,938,0.0023512775231660458,-0.02584437805374073,0.00034828352509230776,1.3293601607317074e-05,0.012831814612902101
135,A2A.MI,945,0.002286725907232056,-0.026551673920942154,0.00034392990212117613,1.1635186672201425e-05,0.0032273778335876
136,A2A.MI,952,0.0022140991204049397,-0.02310034871190941,0.0002554630781077538,8.631662509944737e-06,-0.016124725710727
137,A2A.MI,959,0.002239729862870134,-0.025493098940215425,0.00032722734514278873,1.025349189424235e-05,-0.0120829594241054
138,A2A.MI,966,0.0022054148437024032,-0.04691880377117987,0.0011065785105303094,3.5303279729705095e-05,0.0227891564638227
139,A2A.MI,973,0.002271066393521971,-0.08696404188887832,0.0037447741758411812,0.00011591902291502656,0.0020936936379327
140,A2A.MI,980,0.0015969566988956658,-0.07334477966508507,0.002549262186327783,8.146611992828484e-05,-0.0070357783593815
141,A2A.MI,987,0.0003516460126457863,0.8332045600679173,0.37326578059600324,0.013221318667562265,0.00017515413583799998
142,A2A.MI,994,0.0016768444708830247,-0.06344636401064319,0.0020355955659207003,6.407875881359743e-05,-0.0213918378536059
143,A2A.MI,1001,0.00175772640977821,-0.06849959735614615,0.002516481109308022,7.580203599662563e-05,0.024370420148013702
144,A2A.MI,1008,0.0017579934107876472,-0.021815339294929834,0.00023278292773476483,7.23692255521699e-06,-0.009536070076180202
145,A2A.MI,1015,0.0015247828044503149,-0.07991189707969848,0.003348621647456862,9.531097749621714e-05,-0.008724266189094998
146,A2A.MI,1022,0.0015326152291388314,-0.1648987765102445,0.014391044591057334,0.00039787256799023174,-0.0038173910549008996
147,A2A.MI,1029,0.0017387224932019635,-0.1283233306895943,0.008969630755804148,0.00023639055581158724,0.012965270132877198
148,A2A.MI,1036,0.0012106085647751476,-0.12923750044639187,0.009068603563865185,0.000231714611549836,-0.009201344773061398
149,A2A.MI,1043,0.0007616506488796386,-0.11672006139464638,0.008061068459774723,0.00022869692674112527,0.015545710167605697
150,A2A.MI,1050,0.0008234094251351571,-0.08346885532357715,0.0042895052940760126,0.000124954278654308,-0.002959812386456
151,A2A.MI,1057,0.00037601250035287556,-0.0922178696428134,0.0050439425289806605,0.00015775161638221374,0.0102576562231451
152,A2A.MI,1064,0.0006093208924828329,0.8366218476692848,0.37215117137722264,0.013338985998497227,0.0228794743721717
153,A2A.MI,1071,0.000475425644931445,-0.06812227361134654,0.0026897912100862786,8.410870386392835e-05,-0.0262577192119012
154,A2A.MI,1078,0.0002081330797985466,-0.019649975696309944,0.00021890485541420368,6.889530741759076e-06,-0.0236224645572875
155,A2A.MI,1085,-0.0002945240036833698,-0.03105541675120891,0.0005940435634040897,1.8904204162603633e-05,0.013802155578856699
156,AMP.MI,0,-0.00010981028528884979,0.7616554223880292,0.17814051278144272,0.007224813525302465,-0.0193149635267305
157,AMP.MI,7,0.0003486844752829208,-0.10736184801281512,0.003956291261304368,0.00023413930257094873,0.0092288063144847
158,AMP.MI,14,-0.0004716965910086417,-0.03321129802645058,0.00036949017170373466,2.4035500557822997e-05,-0.0178476927109722
159,AMP.MI,21,-0.000646585928761136,-0.04668235180512027,0.0007379513659817594,4.913953313684383e-05,-0.0036486617846533996
160,AMP.MI,28,-0.00041855696839990117,-0.054483818829127124,0.0014086028904005676,9.418462545028594e-05,-0.0151685815823374
161,AMP.MI,35,-0.0007637474269849285,-0.17371876865324565,0.014952877082549998,0.001152626085030431,0.0270333658875138
162,AMP.MI,42,-0.0003379909694247666,-0.15806046784580347,0.013108569551030236,0.000959610607219441,-7.447423113230009e-05
163,AMP.MI,49,0.00014970062604844562,-0.1377136587038953,0.009117402737412905,0.0007071118584912328,0.0042969354103027
164,AMP.MI,56,0.002021533138304248,0.7200927600886755,0.21911744590615778,0.009767827154839967,-0.0219519868287552
165,AMP.MI,63,-0.00022077520102610655,-0.15235321551615127,0.011348376502337998,0.0008779648973102488,0.0334843196161802
166,AMP.MI,70,-0.0005975032252002748,-0.11993723677884002,0.007006010525372974,0.0005525910595836486,0.019187179995530598
167,AMP.MI,77,-0.0009034032342091761,-0.12831761491924615,0.007988583162411023,0.0006412195009726784,-0.0428044460613477
168,AMP.MI,84,-0.0014715629366545907,-0.12457278484099336,0.007044885571189985,0.0006376996810999874,0.0018730339387733998
169,AMP.MI,91,-0.001774685376267507,-0.1264485296971161,0.007085983007304231,0.0006621885320909765,0.0129070643296906
170,AMP.MI,98,-0.001743773756510292,-0.10700176678364529,0.005143342269016471,0.0004683407325636879,0.006846060183909802
171,AMP.MI,105,0.002721426812854897,0.6613652321449229,0.1801052143193903,0.008648009583865142,-0.0169198976891484
172,AMP.MI,112,0.002327324572736649,0.6353052781668957,0.17386019304718303,0.008413817810541721,0.0303961590682212
173,AMP.MI,119,0.002420756798633337,0.6004336652404472,0.15619061069400986,0.007599400865977532,-0.0212569032813507
174,AMP.MI,126,0.002341591267747898,0.6035143405867701,0.15605609354429084,0.0076624322037580975,-0.0043680807102362005
175,AMP.MI,133,0.0005905119744414104,0.6995178127891309,0.16780374484808858,0.006340288307350263,-0.0281791770926225
176,AMP.MI,140,0.002575827053601574,0.5585053787117505,0.13402296060162033,0.006662031094264775,0.056889824007376
177,AMP.MI,147,0.002271377000351427,0.5229719611343693,0.1135395929476134,0.005622967954841733,-0.0497579453101643
178,AMP.MI,154,0.0022750534756328816,0.533991092095126,0.1251364693207292,0.006315260427648385,0.0365092748552666
179,AMP.MI,161,0.0012627493090357845,0.5594904643248906,0.129726495647556,0.007250694553064464,-0.0587620681309637
180,AMP.MI,168,0.0017369752899406934,0.5265649774508523,0.11391484505436855,0.006617812244113577,0.0788755489557213
181,AMP.MI,175,0.001447901216476824,0.5120345232395416,0.09829463120915094,0.005901758598501172,-0.0665572844717363
182,AMP.MI,182,0.001570884208430595,0.5204437035893394,0.10312657971127082,0.006094326295861464,0.0350046511009906
183,AMP.MI,189,0.0006492773978398727,0.5616467562933203,0.10774019457165152,0.006914496125696834,-0.0527031929217231
184,AMP.MI,196,0.00046818023755296147,0.571177168770996,0.1145174133180874,0.00743071397695446,0.0246102098295484
185,AMP.MI,203,0.0011986006988313675,0.5758645536459344,0.1164326441402499,0.007993618515360908,0.043449593445064
186,AMP.MI,210,0.0007808678199999062,0.691352606210003,0.17073926369629389,0.006186855324604317,-0.020171856950284003
187,AMP.MI,217,0.0005128610829459629,0.498545782823652,0.08958148026307022,0.006043289074315436,0.038135803304272
188,AMP.MI,224,0.0002582763334629459,0.5169564880242801,0.08474236121405787,0.006686281470288047,-0.0327022517042734
189,AMP.MI,231,0.0006623272289561057,0.50170473786757,0.07865080147137316,0.006584115045839181,-0.018807263916752602
190,AMP.MI,238,0.0005212816587245356,0.49437320985127414,0.0766507664955447,0.00635502711026692,0.0125231384764496
191,AMP.MI,245,0.0003006463446313954,0.4753767497212119,0.07132069359627335,0.005823751377353109,-0.008057204997319
192,AMP.MI,252,0.0005173771081607276,0.5327664437855476,0.08718194829444437,0.007303308438111972,0.0269007989581541
193,AMP.MI,259,-0.00011680950088861058,0.4711730346706768,0.07168792533724044,0.005507897082383972,0.021638509705402598
194,AMP.MI,266,0.00022894622334344132,0.5076233117600386,0.07572495193519724,0.005958785034107905,-0.0279074990369383
195,AMP.MI,273,-8.795796805390952e-05,0.5244376817512856,0.07678250834432843,0.006129646615137374,-0.0173989742052484
196,AMP.MI,280,8.915581762075338e-05,0.5443892706879225,0.08130596722190053,0.00656757673148943,0.0118611435966572
197,AMP.MI,287,0.0006726900042628576,0.7173177813873766,0.17455562664582613,0.0066470947728164,-5.408186054999681e-06
198,AMP.MI,294,0.00026549220106823735,0.5556617395730685,0.0848282670999434,0.006825438477774254,-0.0072019108651302
199,AMP.MI,301,-0.00022561118033667267,0.5511557323050118,0.08362575821388885,0.0066019205565434474,-0.0177503656505403
200,AMP.MI,308,-0.0008245065077936329,0.5511141356045699,0.08275973364329026,0.006311986036685535,0.005310949847340899
201,AMP.MI,315,-0.0008538499562845826,0.6044729061078105,0.09665769416244319,0.0073921180170667955,-0.019767619450858497
202,AMP.MI,322,-9.199820860033954e-05,0.5758399914191318,0.07533811747185115,0.006754845733092943,0.0403050104161701
203,AMP.MI,329,0.00015085461228665293,0.5222569163256581,0.06320150564783922,0.005849224060092792,0.0226920811248275
204,AMP.MI,336,-3.1833570584633895e-06,0.53812578687643,0.06877821522792626,0.00620055528535797,-0.042697706415247096
205,AMP.MI,343,0.0004633325967574981,0.5620067933945595,0.07431504020484492,0.006754424249990343,0.030658254912211504
206,AMP.MI,350,0.0004529547219465394,0.5484057414226224,0.06758039091364232,0.0060928213583701235,-0.0211343370696823
207,AMP.MI,357,0.0009516472176552429,0.542716840526554,0.06611257353336764,0.005680952230150388,-0.0130113681844594
208,AMP.MI,364,0.0010998502364919925,0.7769730482074708,0.20851192353155312,0.008112306433451094,0.0085129179877312
209,AMP.MI,371,0.0010398376732303136,0.5014377692897414,0.058208199910489755,0.004606245459509342,0.0072096794052955
210,AMP.MI,378,0.0014075621209057973,0.525251317925565,0.061972915830167175,0.00493162875491783,-0.004406183634721
211,AMP.MI,385,0.001605596373678484,0.5082526437091515,0.05712765595680336,0.004640063668684691,0.0144556224391125
212,AMP.MI,392,0.0023072109028647054,0.4502924326519864,0.04965550889686543,0.0038349044913893737,-0.0136939605435521
213,AMP.MI,399,0.00240407827950836,0.42231042023338417,0.04705126026305606,0.0035513351933191134,-0.012477777758534599
214,AMP.MI,406,0.0023557648467394075,0.43423953957886585,0.04768039167704863,0.003473170205652923,0.0178456842361853
215,AMP.MI,413,0.0018027793433331276,0.38739636558954016,0.03545410690355655,0.002635484425604309,-0.0257022204142631
216,AMP.MI,420,0.001874499787779247,0.4284135860761768,0.04443911387108124,0.002960010983086292,-0.021957450101520504
217,AMP.MI,427,0.0017435297143551117,0.41607256243015345,0.04592427520164866,0.0029313689880957755,0.09497611463454661
218,AMP.MI,434,0.001401618323938257,0.337433499206353,0.028811930627266835,0.001953039822258959,-0.0424722351459476
219,AMP.MI,441,0.0012878790832351265,0.8131604637408849,0.22873448398045348,0.008851517079176804,-0.0237601943118694
220,AMP.MI,448,0.001200283522684479,0.31989898076433076,0.02543720752792722,0.001741180422470498,0.023655738637601398
221,AMP.MI,455,0.0017426903655365978,0.25497205622334795,0.014624734389378724,0.0010350812101692503,-0.025334782986627
222,AMP.MI,462,0.0018818545469892049,0.24787016194824352,0.013839527715890587,0.0009709587025276273,0.0161604157410222
223,AMP.MI,469,0.0021770671216835864,0.23530122639264697,0.01334050062907699,0.0008889051803514791,-0.00388050092667
224,AMP.MI,476,0.002117957709947544,0.19671173757294758,0.00931356943968542,0.0006140589028347659,0.0123780148022971
225,AMP.MI,483,0.0020858307390966765,0.17787257726217798,0.007547602194336145,0.0005196541360952128,-0.014445481213590499
226,AMP.MI,490,0.0020793252725910235,0.1588334695712233,0.005942656513364009,0.0004104353208541356,0.0214042107654819
227,AMP.MI,497,0.0019911414700375246,0.15274132931540962,0.00569692587610926,0.0003910384226202962,-0.0126452815063845
228,AMP.MI,504,0.0022451758586545818,0.15393863231989824,0.005950816710795004,0.00039929313119105303,-0.0170920636918227
229,AMP.MI,511,0.0019101491125823968,0.16764002277900777,0.00795893316287899,0.00047007065535411424,0.0500418261836718
230,AMP.MI,518,0.001212514197733523,0.8351677417871319,0.24197497256424882,0.009087301362204477,-0.2520179036942841
231,AMP.MI,525,0.0015433841030062616,0.1566222863800822,0.008057265642659073,0.00044605451560843917,0.2380839627732873
232,AMP.MI,532,0.0017501240562343302,0.21942143778161805,0.015130836611424447,0.0008208989102667583,-0.0499975818591509
233,AMP.MI,539,0.0019249649527048403,0.21730549623041495,0.017654553918876048,0.0009602074057384474,0.045366093501083296
