,Date,Open,High,Low,Close,Adj Close,Volume,log_ret
0,2017-10-04,6.489999771118164,6.5,6.28000020980835,6.46999979019165,5.672600269317627,86898069,
1,2017-10-05,6.480000019073486,6.75,6.460000038146973,6.710000038146973,5.883021831512451,24993644,0.03642288058374943
2,2017-10-06,6.75,6.795000076293945,6.664999961853027,6.699999809265137,5.87425422668457,10381356,-0.0014914587396532841
3,2017-10-09,6.735000133514404,6.739999771118164,6.559999942779541,6.559999942779541,5.751508712768555,5160664,-0.021116903695663325
4,2017-10-10,6.534999847412109,6.679999828338623,6.494999885559082,6.59499979019165,5.782195091247559,11557809,0.005321160122665924
5,2017-10-11,6.630000114440918,6.635000228881836,6.590000152587891,6.605000019073486,5.79096269607544,1858638,0.0015151865059905845
6,2017-10-12,6.614999771118164,6.650000095367432,6.505000114440918,6.505000114440918,5.703287124633789,1660176,-0.015255811304792477
7,2017-10-13,6.514999866485596,6.539999961853027,6.5,6.5,5.6989030838012695,1559429,-0.0007689526556393655
8,2017-10-16,6.519999980926514,6.539999961853027,6.480000019073486,6.494999885559082,5.694519519805908,4863908,-0.000769544398877331
9,2017-10-17,6.5,6.505000114440918,6.429999828338623,6.460000038146973,5.663833141326904,2476184,-0.00540330880309936
10,2017-10-18,6.480000019073486,6.5,6.440000057220459,6.440000057220459,5.646297454833984,2629669,-0.0031007746981879247
11,2017-10-19,6.440000057220459,6.46999979019165,6.284999847412109,6.340000152587891,5.558622360229492,4236326,-0.015649756484801713
12,2017-10-20,6.340000152587891,6.5,6.320000171661377,6.494999885559082,5.694519519805908,2519007,0.024153839986089
13,2017-10-23,6.494999885559082,6.53000020980835,6.480000019073486,6.514999866485596,5.71205472946167,2086712,0.0030745575807089587
14,2017-10-24,6.510000228881836,6.534999847412109,6.485000133514404,6.5,5.6989030838012695,1266116,-0.0023050131818316277
15,2017-10-25,6.5,6.510000228881836,6.46999979019165,6.489999771118164,5.690135478973389,941108,-0.0015396814524402114
16,2017-10-26,6.485000133514404,6.514999866485596,6.480000019073486,6.514999866485596,5.71205472946167,1554901,0.003844694634271839
17,2017-10-27,6.519999980926514,6.605000019073486,6.494999885559082,6.599999904632568,5.78657865524292,2506280,0.012962444499345915
18,2017-10-30,6.599999904632568,6.619999885559082,6.559999942779541,6.610000133514404,5.795346260070801,778081,0.0015140394796766543
19,2017-10-31,6.610000133514404,6.78000020980835,6.550000190734863,6.75,5.918091773986816,3151263,0.020958830821993013
20,2017-11-01,6.789999961853027,7.079999923706055,6.755000114440918,6.989999771118164,6.128512382507324,3306513,0.03493801861709733
21,2017-11-02,6.96999979019165,7.025000095367432,6.639999866485596,6.945000171661377,6.089058876037598,4122333,-0.006458522577968306
22,2017-11-03,6.96999979019165,6.985000133514404,6.860000133514404,6.889999866485596,6.040837287902832,2075041,-0.007950935275998328
23,2017-11-06,6.920000076293945,7.135000228881836,6.815000057220459,7.0,6.137280464172363,3819227,0.01583908340774398
24,2017-11-07,7.0,7.119999885559082,6.929999828338623,7.050000190734863,6.181118488311768,3523859,0.007117494823454251
25,2017-11-08,7.065000057220459,7.065000057220459,6.849999904632568,6.934999942779541,6.080291271209717,1969234,-0.016446598362940046
26,2017-11-09,7.079999923706055,7.110000133514404,6.914999961853027,6.914999961853027,6.062756538391113,2297413,-0.0028880859156601435
