,Date,Open,High,Low,Close,Adj Close,Volume,log_ret
0,2017-06-08,20747.0,21094.0,20662.0,21042.0,21042.0,501116200,
1,2017-06-09,21045.0,21271.0,20948.0,21122.0,21122.0,445070700,0.0037947109381857302
2,2017-06-12,21077.0,21157.0,20910.0,20910.0,20910.0,398978000,-0.01008763788373912
3,2017-06-13,20989.0,21169.0,20949.0,21089.0,21089.0,354027200,0.008524064089083794
4,2017-06-14,21095.0,21198.0,20961.0,20961.0,20961.0,438551100,-0.006088009291202567
5,2017-06-15,20929.0,20937.0,20732.0,20848.0,20848.0,494593200,-0.0054055478559345005
6,2017-06-16,21000.0,21042.0,20802.0,20941.0,20941.0,552141300,0.004450939411524857
7,2017-06-19,20989.0,21115.0,20902.0,21014.0,21014.0,328530600,0.00347992247256812
8,2017-06-20,21070.0,21088.0,20810.0,20810.0,20810.0,302439400,-0.00975524186103982
9,2017-06-21,20769.0,21093.0,20587.0,21072.0,21072.0,447533700,0.012511504595382306
10,2017-06-22,20979.0,20979.0,20843.0,20930.0,20930.0,341404000,-0.0067616085430159956
11,2017-06-23,20935.0,21009.0,20744.0,20834.0,20834.0,266538100,-0.004597268895652817
12,2017-06-26,20990.0,21174.0,20952.0,21002.0,21002.0,471004600,0.008031403721545871
13,2017-06-27,20967.0,21047.0,20782.0,20791.0,20791.0,443343700,-0.010097470522550722
14,2017-06-28,20706.0,21048.0,20614.0,21048.0,21048.0,521744700,0.012285342976740665
15,2017-06-29,21148.0,21155.0,20674.0,20705.0,20705.0,581912500,-0.016430326740461965
16,2017-06-30,20756.0,20838.0,20537.0,20584.0,20584.0,436005400,-0.005861142018087406
17,2017-07-03,20711.0,21022.0,20704.0,21013.0,21013.0,419145800,0.020627218832091287
18,2017-07-04,20962.0,21085.0,20926.0,21031.0,21031.0,326743600,0.0008562458900076564
19,2017-07-05,20988.0,21084.0,20881.0,20939.0,20939.0,368849500,-0.004384090891361936
20,2017-07-06,20951.0,21084.0,20854.0,21084.0,21084.0,392230500,0.0069010101827799986
21,2017-07-07,21062.0,21082.0,20922.0,21015.0,21015.0,301141500,-0.003277990535879738
22,2017-07-10,21140.0,21211.0,21087.0,21191.0,21191.0,348013800,0.00834009478134945
23,2017-07-11,21217.0,21303.0,21078.0,21112.0,21112.0,404332000,-0.00373496403740603
24,2017-07-12,21193.0,21460.0,21188.0,21433.0,21433.0,376681900,0.015090191153971588
25,2017-07-13,21449.0,21530.0,21395.0,21522.0,21522.0,393314300,0.004143877423205211
26,2017-07-14,21524.0,21561.0,21393.0,21492.0,21492.0,369578900,-0.0013948949116251441
27,2017-07-17,21505.0,21571.0,21449.0,21485.0,21485.0,307397900,-0.0003257556396167871
28,2017-07-18,21419.0,21539.0,21293.0,21358.0,21358.0,365610800,-0.005928640477604219
29,2017-07-19,21404.0,21479.0,21334.0,21479.0,21479.0,287846200,0.005649336872771471
30,2017-07-20,21533.0,21593.0,21403.0,21439.0,21439.0,370991900,-0.0018640202983313259
31,2017-07-21,21427.0,21469.0,21150.0,21202.0,21202.0,371844600,-0.011116176472889094
32,2017-07-24,21191.0,21365.0,21149.0,21327.0,21327.0,399626200,0.00587835876455145
33,2017-07-25,21349.0,21569.0,21349.0,21457.0,21457.0,407727300,0.006077056847487938
34,2017-07-26,21497.0,21578.0,21453.0,21578.0,21578.0,302767800,0.005623344666203067
35,2017-07-27,21536.0,21691.0,21513.0,21635.0,21635.0,304810300,0.0026380965477006413
36,2017-07-28,21562.0,21573.0,21384.0,21430.0,21430.0,369489800,-0.009520564191362269
37,2017-07-31,21442.0,21588.0,21442.0,21487.0,21487.0,358986200,0.002656291610104944
38,2017-08-01,21543.0,21613.0,21471.0,21613.0,21613.0,369438100,0.005846884406190966
39,2017-08-02,21637.0,21659.0,21507.0,21574.0,21574.0,264111300,-0.001806099548543827
