Date,Open,High,Low,Close,Adj Close,Volume
2017-06-08,3.555999994277954,3.6459999084472656,3.555999994277954,3.615999937057495,2.7888686656951904,2628026
2017-06-09,3.630000114440918,3.6579999923706055,3.5920000076293945,3.618000030517578,2.7904112339019775,2009131
2017-06-12,3.624000072479248,3.684000015258789,3.609999895095825,3.6540000438690186,2.818176507949829,2270217
2017-06-13,3.6600000858306885,3.75600004196167,3.6559998989105225,3.740000009536743,2.884504795074463,3413383
2017-06-14,3.753999948501587,3.7820000648498535,3.691999912261963,3.691999912261963,2.8474843502044678,2583777
2017-06-15,3.7039999961853027,3.7060000896453857,3.5759999752044678,3.611999988555908,2.785783529281616,3495347
2017-06-16,3.6519999504089355,3.6519999504089355,3.562000036239624,3.5799999237060547,2.761103391647339,2477670
2017-06-19,3.5920000076293945,3.638000011444092,3.5920000076293945,3.630000114440918,2.799666404724121,1236596
2017-06-20,3.6440000534057617,3.6519999504089355,3.6019999980926514,3.609999895095825,2.78424072265625,1553069
2017-06-21,3.5999999046325684,3.6579999923706055,3.5339999198913574,3.6579999923706055,2.8212616443634033,2393214
2017-06-22,3.6640000343322754,3.6640000343322754,3.5840001106262207,3.640000104904175,2.8073790073394775,2177737
2017-06-23,3.614000082015991,3.6519999504089355,3.5840001106262207,3.640000104904175,2.8073790073394775,1424409
2017-06-26,3.6579999923706055,3.7360000610351562,3.6440000534057617,3.7160000801086426,2.865994691848755,2830772
2017-06-27,3.7079999446868896,3.7300000190734863,3.671999931335449,3.687999963760376,2.8443994522094727,3204491
2017-06-28,3.6540000438690186,3.7820000648498535,3.6480000019073486,3.7799999713897705,2.9153549671173096,2593228
2017-06-29,3.7899999618530273,3.819999933242798,3.7219998836517334,3.740000009536743,2.884504795074463,2776034
2017-06-30,3.7780001163482666,3.937999963760376,3.7679998874664307,3.8399999141693115,2.9616305828094482,10845624
2017-07-03,3.868000030517578,4.050000190734863,3.8459999561309814,4.044000148773193,3.118967294692993,8213181
2017-07-04,4.050000190734863,4.064000129699707,3.992000102996826,4.026000022888184,3.1050844192504883,3517810
2017-07-05,4.026000022888184,4.033999919891357,3.9660000801086426,3.9660000801086426,3.0588088035583496,3111391
2017-07-06,4.0,4.0,3.930000066757202,4.0,3.085031747817993,2414954
2017-07-07,4.0,4.007999897003174,3.950000047683716,4.007999897003174,3.0912017822265625,2159023
2017-07-10,4.01200008392334,4.03000020980835,3.9560000896453857,4.001999855041504,3.086573839187622,2490487
2017-07-11,4.010000228881836,4.056000232696533,3.99399995803833,4.00600004196167,3.0896594524383545,2102860
2017-07-12,4.019999980926514,4.053999900817871,4.001999855041504,4.019999980926514,3.100456714630127,2011062
